"id","commodity_id","inflation","interest_rate","currency","bond_yield","gdp","liquidity"
250,250,"0.977701640806192","4.39271688698852","INR","3.33357709648338","69421.9811556473","749.379875928674"
251,251,"5.88640529247617","8.82524624457002","INR","1.32230615059715","89806.3585159027","169.647311107841"
252,252,"2.8170765422423","5.64527925760347","INR","9.3578416655862","37259.4326835264","339.543654358193"
253,253,"6.11037315525377","0.829199590969267","INR","2.71461610305371","45841.8328515425","207.960739639594"
254,254,"2.02517722097946","3.70471536285543","INR","4.97992037886667","97220.0970053761","71.4755851717037"
255,255,"8.03048361878229","9.46443482962803","INR","1.34816208671287","47010.2287844824","669.38092261242"
256,256,"5.94828573738454","6.06611075497108","INR","7.86620815314441","20999.0849848542","48.4176823437137"
257,257,"8.54651172077991","3.66620506078663","INR","7.08783147996213","70617.0558628168","646.748430652595"
258,258,"3.85525501381009","1.02357870659713","INR","4.54020931790462","8779.46009544934","325.196468301849"
259,259,"2.6270943586097","3.25081335729122","INR","2.94740068682217","93467.7853105807","465.066726753727"
260,260,"1.32247164249407","4.3730792322416","INR","8.82863443818467","68083.9657100712","536.356712438004"
261,261,"1.00740397140917","4.62912583342173","INR","1.6280487907513","13247.6539361534","533.464257550115"
262,262,"4.97169059918176","6.44903144906476","INR","7.6770807821644","88037.4813728156","376.000940944213"
263,263,"7.4473130902984","9.8370451675003","INR","9.22625973218238","15116.5288681718","12.6401328486068"
264,264,"3.80379433470127","6.96690086548602","INR","0.240153133496359","34029.5511861313","971.736427639854"
265,265,"2.67040716254245","5.53856340259261","INR","2.02447696161515","2144.67552011979","723.703288622141"
266,266,"7.1451166483971","4.07110961198139","INR","0.873275764749659","28533.5213007649","954.232353658709"
267,267,"7.06601759753137","6.42945983840024","INR","9.34874983389821","94437.5217248318","0.155438880792946"
268,268,"9.33890311967197","9.64000369929079","INR","2.41471240936418","86840.8263782753","659.402616651174"
269,269,"7.4213578184131","3.87904486503992","INR","7.77114108039039","46590.6330073353","427.294805510832"
270,270,"8.40067083839754","7.16391980459779","INR","8.61470554269405","37493.7399058726","530.745546976725"
271,271,"8.49970976020962","3.4930085669288","INR","1.52179796812504","64940.4903604176","576.687751419237"
272,272,"3.69339182434221","5.90300497260498","INR","9.22383457876754","26750.5645326863","892.591453947432"
273,273,"8.27899095963959","0.104111317492712","INR","8.90175208441631","20501.1382002687","84.1166511011422"
274,274,"4.55560481028931","0.859939765649074","INR","6.76475565630701","71145.1863491614","689.228503032371"
275,275,"3.4004233477677","8.49003783006076","INR","2.98325881811854","75908.9498315221","600.557595860077"
276,276,"0.417870644070821","6.29422391689646","INR","9.19010072375587","87323.8829743289","486.671890176762"
277,277,"1.68771722411267","9.98491744213658","INR","1.54305992926213","14983.0457719472","73.6553732307086"
278,278,"6.35268291797629","1.65282893398071","INR","5.85217977118385","46147.8849134331","631.842711289776"
279,279,"5.91212129918495","1.30944134835669","INR","1.37975739117919","83379.6940672362","227.54495603416"
280,280,"5.90528963755567","8.5626201682601","INR","6.19494912820959","32610.3333312781","182.243064110708"
281,281,"5.47139900484311","0.207077345549092","INR","7.00205579959805","60463.4698996542","404.388416991887"
282,282,"5.60824177964406","6.54819557357041","INR","1.21103631373957","88478.9153162759","102.28732350034"
283,283,"3.96824739118974","2.59316287126177","INR","6.27617375789851","80788.1117592607","941.146592923531"
284,284,"0.169529133511077","5.44010973351252","INR","7.75768807345113","26197.4761474912","231.86503116406"
285,285,"0.559288442601504","9.99452608544811","INR","8.5640970080395","76586.484527393","994.823719918266"
286,286,"3.23728751955607","5.51498662023603","INR","6.1710238703487","80131.7056476097","388.872303176434"
287,287,"5.51053074407861","8.51818617444536","INR","4.72871093180455","33323.2700609992","64.1927725670086"
288,288,"5.35947556306728","1.18989012703677","INR","5.05995198437841","99855.2336206432","191.988968879634"
289,289,"6.33959681017307","4.65196147969555","INR","9.18388891025674","40945.7502928679","745.704345165296"
290,290,"3.53037278282764","4.75850997383654","INR","2.29823068833274","78832.2143870724","440.860135445958"
291,291,"4.61716475962281","0.49030005418093","INR","2.97041850543663","53876.4093686447","226.312448774986"
292,292,"6.67553294643483","5.50777446096235","INR","5.42043335887399","54060.8541501304","475.320212737061"
293,293,"0.530027626348375","3.45522786726401","INR","5.62712913482974","84341.326317353","428.996446679457"
294,294,"0.0126386572882686","1.01082444414649","INR","4.04101109520108","16432.1012329654","720.780908505369"
295,295,"0.9274594128749","6.09370092026574","INR","9.48747800709215","39009.5823033059","405.296827980929"
296,296,"1.78342424214114","1.99452478982314","INR","5.76430165589362","2.15601160393764","709.188899631061"
297,297,"3.97765952019247","5.30433773783445","INR","4.51804759782108","71338.3835878505","641.369304883161"
298,298,"1.99173134007791","5.96218449072194","INR","7.04180598370535","61249.8387057654","655.364753271222"
299,299,"6.46267319481402","8.72213065947119","INR","0.822123135363708","54133.8918208133","19.6165984557579"
300,300,"3.05368997097319","6.27246987427212","INR","8.07462615461617","18864.2503593101","745.044589298152"
301,301,"7.10240772596488","2.95109904356099","INR","3.90703999585215","46073.4899596394","946.610410325551"
302,302,"8.15299958831825","2.86635594050553","INR","2.73547181867817","91316.8391593772","783.553345255357"
303,303,"2.2448221729529","1.28516169369774","INR","4.15267821898347","74052.4467373139","277.843190199784"
304,304,"4.33828488190108","0.599021423777597","INR","6.43895505778428","15044.2042893115","413.317196376512"
305,305,"8.27656379469251","3.21270230618938","INR","8.25000088116214","95501.2273431889","675.496360379774"
306,306,"2.63774276278118","8.19530239037234","INR","1.55329665315914","5976.55425301444","241.155589739005"
307,307,"3.03205246712684","1.8480183936908","INR","2.66930763549606","99648.2744035581","716.67575367896"
308,308,"6.90605315097036","5.07353563846799","INR","9.12976780155357","56945.4648264155","499.108859798493"
309,309,"8.67414309474984","4.52414104627929","INR","5.93618709254696","59817.4635128904","560.353776314685"
310,310,"5.35996764436213","7.35192265758353","INR","3.89273440428599","99142.8334986855","391.018115992079"
311,311,"0.898499243760962","4.4539595637622","INR","1.95047073302456","28777.0229654167","404.150914064908"
312,312,"7.8467602862241","4.05604051891801","INR","0.219809903548209","28911.6571337304","420.969266305633"
